"Date_Time"|"Site_ID"|"Part"|"Qty"|"Service_Tag"|"Part_Class"
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"2XTMSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"2Z2NSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"30LLSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"311KSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"313KSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"313NSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"35FLSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"360KSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"36JLSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"36MLSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"370KSX1"|" "
